"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Inyo County, CA"	"06027"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Kings County, CA"	"06031"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Lake County, CA"	"06033"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Lassen County, CA"	"06035"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	20	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	17	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	37	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	29	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Madera County, CA"	"06039"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Mariposa County, CA"	"06043"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Mendocino County, CA"	"06045"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Merced County, CA"	"06047"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Modoc County, CA"	"06049"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Mono County, CA"	"06051"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Napa County, CA"	"06055"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Nevada County, CA"	"06057"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Plumas County, CA"	"06063"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	27	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Benito County, CA"	"06069"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	23	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	69	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Joaquin County, CA"	"06077"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	Not Applicable	Not Applicable
	"San Luis Obispo County, CA"	"06079"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"San Mateo County, CA"	"06081"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	Suppressed	Not Applicable	Not Applicable
