"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Gwinnett County, GA"	"13135"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	140	93668	149.5
	"Gwinnett County, GA"	"13135"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	262	211328	124.0
	"Gwinnett County, GA"	"13135"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	473	249817	189.3
	"Hall County, GA"	"13139"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	37	1719	2152.4
	"Hall County, GA"	"13139"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	10345	106.3 (Unreliable)
	"Hall County, GA"	"13139"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	8907	168.4 (Unreliable)
	"Hall County, GA"	"13139"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	39	15506	251.5
	"Hall County, GA"	"13139"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	64	15724	407.0
	"Hancock County, GA"	"13141"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	11938	226.2
	"Hancock County, GA"	"13141"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	45	10219	440.4
	"Harris County, GA"	"13145"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	4823	248.8 (Unreliable)
	"Harris County, GA"	"13145"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	6384	360.3
	"Hart County, GA"	"13147"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	6176	194.3 (Unreliable)
	"Hart County, GA"	"13147"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	26	6321	411.3
	"Henry County, GA"	"13151"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	88	7094	1240.5
	"Henry County, GA"	"13151"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	53715	22.3 (Unreliable)
	"Henry County, GA"	"13151"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	37	49377	74.9
	"Henry County, GA"	"13151"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	46	31176	147.5
	"Henry County, GA"	"13151"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	111	57343	193.6
	"Henry County, GA"	"13151"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	162	83501	194.0
	"Houston County, GA"	"13153"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	85	5499	1545.7
	"Houston County, GA"	"13153"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	22734	57.2 (Unreliable)
	"Houston County, GA"	"13153"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	30829	74.6
	"Houston County, GA"	"13153"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	30	26180	114.6
	"Houston County, GA"	"13153"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	83	44183	187.9
	"Houston County, GA"	"13153"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	105	42513	247.0
	"Irwin County, GA"	"13155"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	3667	300.0 (Unreliable)
	"Irwin County, GA"	"13155"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	22	3148	698.9
	"Jackson County, GA"	"13157"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	540	1851.9 (Unreliable)
	"Jackson County, GA"	"13157"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	5573	179.4 (Unreliable)
	"Jackson County, GA"	"13157"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	5741	435.5
	"Jasper County, GA"	"13159"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	3208	374.1 (Unreliable)
	"Jeff Davis County, GA"	"13161"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	290	5172.4 (Unreliable)
	"Jeff Davis County, GA"	"13161"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	2100	761.9 (Unreliable)
	"Jefferson County, GA"	"13163"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	1359	1545.3
	"Jefferson County, GA"	"13163"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	5786	172.8 (Unreliable)
	"Jefferson County, GA"	"13163"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	29	9432	307.5
	"Jefferson County, GA"	"13163"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	65	10180	638.5
	"Jenkins County, GA"	"13165"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	3846	546.0
	"Johnson County, GA"	"13167"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	5221	306.5 (Unreliable)
	"Jones County, GA"	"13169"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	5906	220.1 (Unreliable)
	"Jones County, GA"	"13169"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	7578	224.3 (Unreliable)
	"Lamar County, GA"	"13171"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	4961	201.6 (Unreliable)
	"Lamar County, GA"	"13171"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	22	5549	396.5
	"Lanier County, GA"	"13173"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	2804	392.3 (Unreliable)
	"Laurens County, GA"	"13175"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	30	2429	1235.1
	"Laurens County, GA"	"13175"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	13265	90.5 (Unreliable)
	"Laurens County, GA"	"13175"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	10588	236.1
	"Laurens County, GA"	"13175"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	60	16636	360.7
	"Laurens County, GA"	"13175"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	66	17238	382.9
	"Lee County, GA"	"13177"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	8361	203.3 (Unreliable)
	"Liberty County, GA"	"13179"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	73	4942	1477.1
	"Liberty County, GA"	"13179"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18	23246	77.4 (Unreliable)
	"Liberty County, GA"	"13179"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	34	30672	110.9
	"Liberty County, GA"	"13179"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	67	39668	168.9
	"Liberty County, GA"	"13179"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	76	30883	246.1
	"Lincoln County, GA"	"13181"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	2752	363.4 (Unreliable)
	"Lincoln County, GA"	"13181"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	3233	371.2 (Unreliable)
	"Long County, GA"	"13183"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	4176	263.4 (Unreliable)
	"Lowndes County, GA"	"13185"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	125	5724	2183.8
	"Lowndes County, GA"	"13185"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	22373	58.1 (Unreliable)
	"Lowndes County, GA"	"13185"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	24	32201	74.5
	"Lowndes County, GA"	"13185"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	39	40779	95.6
	"Lowndes County, GA"	"13185"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	78	45694	170.7
	"Lowndes County, GA"	"13185"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	171	37628	454.4
	"McDuffie County, GA"	"13189"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	28	1390	2014.4
	"McDuffie County, GA"	"13189"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	4965	282.0 (Unreliable)
	"McDuffie County, GA"	"13189"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	30	8326	360.3
	"McDuffie County, GA"	"13189"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	46	8546	538.3
	"McIntosh County, GA"	"13191"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	4817	352.9 (Unreliable)
	"Macon County, GA"	"13193"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	908	1652.0 (Unreliable)
	"Macon County, GA"	"13193"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	13165	205.1
	"Macon County, GA"	"13193"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	50	11982	417.3
	"Madison County, GA"	"13195"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	2698	407.7 (Unreliable)
	"Marion County, GA"	"13197"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	2502	759.4 (Unreliable)
	"Meriwether County, GA"	"13199"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	5688	193.4 (Unreliable)
	"Meriwether County, GA"	"13199"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	8728	286.4
	"Meriwether County, GA"	"13199"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	55	9052	607.6
	"Miller County, GA"	"13201"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	1847	595.6 (Unreliable)
	"Mitchell County, GA"	"13205"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	1719	1105.3 (Unreliable)
	"Mitchell County, GA"	"13205"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	16613	150.5
	"Mitchell County, GA"	"13205"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	52	15418	337.3
	"Monroe County, GA"	"13207"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	628	2229.3 (Unreliable)
	"Monroe County, GA"	"13207"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	7709	194.6 (Unreliable)
	"Monroe County, GA"	"13207"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	31	7277	426.0
	"Morgan County, GA"	"13211"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	4015	249.1 (Unreliable)
	"Morgan County, GA"	"13211"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	4912	325.7 (Unreliable)
	"Muscogee County, GA"	"13215"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	268	13009	2060.1
	"Muscogee County, GA"	"13215"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	40	51211	78.1
	"Muscogee County, GA"	"13215"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	64616	17.0 (Unreliable)
	"Muscogee County, GA"	"13215"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	65527	30.5
	"Muscogee County, GA"	"13215"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	66	66781	98.8
	"Muscogee County, GA"	"13215"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	99	62680	157.9
	"Muscogee County, GA"	"13215"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	284	105876	268.2
	"Muscogee County, GA"	"13215"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	395	97111	406.8
	"Newton County, GA"	"13217"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	56	4195	1334.9
	"Newton County, GA"	"13217"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	27560	76.2
	"Newton County, GA"	"13217"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	51	19160	266.2
	"Newton County, GA"	"13217"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	65	33968	191.4
	"Newton County, GA"	"13217"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	120	41232	291.0
	"Oconee County, GA"	"13219"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	1860	537.6 (Unreliable)
	"Oglethorpe County, GA"	"13221"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	2464	446.4 (Unreliable)
	"Oglethorpe County, GA"	"13221"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	3204	437.0 (Unreliable)
	"Paulding County, GA"	"13223"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	2474	1010.5
	"Paulding County, GA"	"13223"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	9329	160.8 (Unreliable)
	"Paulding County, GA"	"13223"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	20689	77.3 (Unreliable)
	"Paulding County, GA"	"13223"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	50	29425	169.9
	"Peach County, GA"	"13225"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	1270	2126.0
	"Peach County, GA"	"13225"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	28	12040	232.6
	"Peach County, GA"	"13225"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	68	9842	690.9
	"Pierce County, GA"	"13229"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	1758	682.6 (Unreliable)
	"Polk County, GA"	"13233"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	774	1292.0 (Unreliable)
	"Polk County, GA"	"13233"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	5485	182.3 (Unreliable)
	"Polk County, GA"	"13233"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	33	5611	588.1
	"Pulaski County, GA"	"13235"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	2615	535.4 (Unreliable)
	"Putnam County, GA"	"13237"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	739	1759.1 (Unreliable)
	"Putnam County, GA"	"13237"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	6050	165.3 (Unreliable)
	"Putnam County, GA"	"13237"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	31	6437	481.6
	"Quitman County, GA"	"13239"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	1318	834.6 (Unreliable)
	"Randolph County, GA"	"13243"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	665	1654.1 (Unreliable)
	"Randolph County, GA"	"13243"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	3930	330.8 (Unreliable)
	"Randolph County, GA"	"13243"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	4066	664.0
	"Richmond County, GA"	"13245"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	269	16171	1663.5
	"Richmond County, GA"	"13245"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	41	62844	65.2
	"Richmond County, GA"	"13245"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	24	81470	29.5
	"Richmond County, GA"	"13245"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	31	82040	37.8
	"Richmond County, GA"	"13245"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	76	86474	87.9
	"Richmond County, GA"	"13245"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	149	78332	190.2
	"Richmond County, GA"	"13245"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	324	126345	256.4
	"Richmond County, GA"	"13245"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	508	114030	445.5
	"Rockdale County, GA"	"13247"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	53	4146	1278.3
	"Rockdale County, GA"	"13247"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18	26124	68.9 (Unreliable)
	"Rockdale County, GA"	"13247"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	36	18081	199.1
	"Rockdale County, GA"	"13247"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	62	30437	203.7
	"Rockdale County, GA"	"13247"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	93	40651	228.8
	"Screven County, GA"	"13251"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	810	1975.3 (Unreliable)
	"Screven County, GA"	"13251"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	6531	245.0 (Unreliable)
	"Screven County, GA"	"13251"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	33	6543	504.4
	"Seminole County, GA"	"13253"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	2974	571.6 (Unreliable)
	"Spalding County, GA"	"13255"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	46	3191	1441.6
	"Spalding County, GA"	"13255"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	15391	104.0 (Unreliable)
	"Spalding County, GA"	"13255"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	13160	152.0
	"Spalding County, GA"	"13255"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	56	23449	238.8
	"Spalding County, GA"	"13255"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	96	22763	421.7
	"Stephens County, GA"	"13257"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	3267	489.7 (Unreliable)
	"Stewart County, GA"	"13259"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	2868	383.5 (Unreliable)
	"Stewart County, GA"	"13259"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	24	3275	732.8
	"Sumter County, GA"	"13261"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	2437	1107.9
	"Sumter County, GA"	"13261"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	12567	119.4 (Unreliable)
	"Sumter County, GA"	"13261"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	41	17614	232.8
	"Sumter County, GA"	"13261"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	87	16167	538.1
	"Talbot County, GA"	"13263"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	3471	316.9 (Unreliable)
	"Talbot County, GA"	"13263"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	3963	630.8
	"Tattnall County, GA"	"13267"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	660	1818.2 (Unreliable)
	"Tattnall County, GA"	"13267"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	24	22139	108.4
	"Tattnall County, GA"	"13267"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	16212	141.9
	"Taylor County, GA"	"13269"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	3746	347.0 (Unreliable)
