"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Elbert County, CO"	"08039"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	176	27432	641.6
	"Elbert County, CO"	"08039"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	194	13185	1471.4
	"Elbert County, CO"	"08039"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	212	4444	4770.5
	"Elbert County, CO"	"08039"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	158	1055	14976.3
	"El Paso County, CO"	"08041"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	334	34094	979.6
	"El Paso County, CO"	"08041"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3959	436749	906.5
	"El Paso County, CO"	"08041"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	367	17722	2070.9
	"El Paso County, CO"	"08041"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	4921	246273	1998.2
	"El Paso County, CO"	"08041"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	410	7649	5360.2
	"El Paso County, CO"	"08041"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	6905	121123	5700.8
	"El Paso County, CO"	"08041"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	239	1644	14537.7
	"El Paso County, CO"	"08041"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	5632	34448	16349.3
	"Fremont County, CO"	"08043"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	51	4204	1213.1
	"Fremont County, CO"	"08043"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	631	49900	1264.5
	"Fremont County, CO"	"08043"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	40	2006	1994.0
	"Fremont County, CO"	"08043"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	904	37200	2430.1
	"Fremont County, CO"	"08043"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	62	1108	5595.7
	"Fremont County, CO"	"08043"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1258	20096	6260.0
	"Fremont County, CO"	"08043"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	39	309	12621.4
	"Fremont County, CO"	"08043"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1025	5569	18405.5
	"Garfield County, CO"	"08045"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	29	4060	714.3
	"Garfield County, CO"	"08045"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	332	46824	709.0
	"Garfield County, CO"	"08045"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	26	1305	1992.3
	"Garfield County, CO"	"08045"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	414	23645	1750.9
	"Garfield County, CO"	"08045"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	22	555	3964.0
	"Garfield County, CO"	"08045"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	631	10738	5876.3
	"Garfield County, CO"	"08045"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	127	11023.6 (Unreliable)
	"Garfield County, CO"	"08045"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	520	3049	17054.8
	"Gilpin County, CO"	"08047"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	7704	726.9
	"Gilpin County, CO"	"08047"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	62	3022	2051.6
	"Gilpin County, CO"	"08047"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	52	1029	5053.4
	"Gilpin County, CO"	"08047"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	167	10179.6 (Unreliable)
	"Grand County, CO"	"08049"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	93	19236	483.5
	"Grand County, CO"	"08049"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	111	9736	1140.1
	"Grand County, CO"	"08049"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	123	3285	3744.3
	"Grand County, CO"	"08049"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	86	637	13500.8
	"Gunnison County, CO"	"08051"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	95	15207	624.7
	"Gunnison County, CO"	"08051"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	99	7774	1273.5
	"Gunnison County, CO"	"08051"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	124	2763	4487.9
	"Gunnison County, CO"	"08051"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	129	800	16125.0
	"Huerfano County, CO"	"08055"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	36	2548	1412.9
	"Huerfano County, CO"	"08055"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	91	7571	1202.0
	"Huerfano County, CO"	"08055"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	65	2011	3232.2
	"Huerfano County, CO"	"08055"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	128	5872	2179.8
	"Huerfano County, CO"	"08055"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	95	1061	8953.8
	"Huerfano County, CO"	"08055"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	202	3188	6336.3
	"Huerfano County, CO"	"08055"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	75	381	19685.0
	"Huerfano County, CO"	"08055"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	199	1160	17155.2
	"Jackson County, CO"	"08057"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	2027	937.3 (Unreliable)
	"Jackson County, CO"	"08057"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	36	1223	2943.6
	"Jackson County, CO"	"08057"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	691	4775.7
	"Jackson County, CO"	"08057"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	177	14689.3
	"Jefferson County, CO"	"08059"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	367	38784	946.3
	"Jefferson County, CO"	"08059"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	4065	521628	779.3
	"Jefferson County, CO"	"08059"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	377	18700	2016.0
	"Jefferson County, CO"	"08059"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	5139	279293	1840.0
	"Jefferson County, CO"	"08059"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	392	7220	5429.4
	"Jefferson County, CO"	"08059"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	7829	143905	5440.4
	"Jefferson County, CO"	"08059"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	281	1984	14163.3
	"Jefferson County, CO"	"08059"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	6876	42550	16159.8
	"Kiowa County, CO"	"08061"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	1762	1362.1
	"Kiowa County, CO"	"08061"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	1264	2689.9
	"Kiowa County, CO"	"08061"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	54	786	6870.2
	"Kiowa County, CO"	"08061"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	57	327	17431.2
	"Kit Carson County, CO"	"08063"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	64	7943	805.7
	"Kit Carson County, CO"	"08063"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	131	5494	2384.4
	"Kit Carson County, CO"	"08063"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	182	3502	5197.0
	"Kit Carson County, CO"	"08063"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	194	1119	17336.9
	"Lake County, CO"	"08065"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	1484	876.0 (Unreliable)
	"Lake County, CO"	"08065"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	6141	911.9
	"Lake County, CO"	"08065"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	15	678	2212.4 (Unreliable)
	"Lake County, CO"	"08065"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	57	3061	1862.1
	"Lake County, CO"	"08065"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	16	315	5079.4 (Unreliable)
	"Lake County, CO"	"08065"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	79	1118	7066.2
	"Lake County, CO"	"08065"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	35	283	12367.5
	"La Plata County, CO"	"08067"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	40	3288	1216.5
	"La Plata County, CO"	"08067"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	362	52572	688.6
	"La Plata County, CO"	"08067"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	39	1884	2070.1
	"La Plata County, CO"	"08067"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	440	29065	1513.8
	"La Plata County, CO"	"08067"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	44	980	4489.8
	"La Plata County, CO"	"08067"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	537	12214	4396.6
	"La Plata County, CO"	"08067"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	35	266	13157.9
	"La Plata County, CO"	"08067"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	490	3307	14817.1
	"Larimer County, CO"	"08069"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	121	13372	904.9
	"Larimer County, CO"	"08069"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1861	258062	721.1
	"Larimer County, CO"	"08069"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	122	6404	1905.1
	"Larimer County, CO"	"08069"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2436	151371	1609.3
	"Larimer County, CO"	"08069"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	129	2476	5210.0
	"Larimer County, CO"	"08069"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3776	75952	4971.6
	"Larimer County, CO"	"08069"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	89	608	14638.2
	"Larimer County, CO"	"08069"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3896	24573	15854.8
	"Las Animas County, CO"	"08071"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	97	6123	1584.2
	"Las Animas County, CO"	"08071"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	141	12632	1116.2
	"Las Animas County, CO"	"08071"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	138	4370	3157.9
	"Las Animas County, CO"	"08071"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	199	8891	2238.2
	"Las Animas County, CO"	"08071"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	159	2232	7123.7
	"Las Animas County, CO"	"08071"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	249	4511	5519.8
	"Las Animas County, CO"	"08071"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	124	805	15403.7
	"Las Animas County, CO"	"08071"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	236	1366	17276.7
	"Lincoln County, CO"	"08073"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	44	5132	857.4
	"Lincoln County, CO"	"08073"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	83	3738	2220.4
	"Lincoln County, CO"	"08073"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	123	2343	5249.7
	"Lincoln County, CO"	"08073"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	130	924	14069.3
	"Logan County, CO"	"08075"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	1727	694.8 (Unreliable)
	"Logan County, CO"	"08075"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	219	19744	1109.2
	"Logan County, CO"	"08075"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	856	1635.5 (Unreliable)
	"Logan County, CO"	"08075"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	320	13004	2460.8
	"Logan County, CO"	"08075"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	28	259	10810.8
	"Logan County, CO"	"08075"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	483	8324	5802.5
	"Logan County, CO"	"08075"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	485	2683	18076.8
	"Mesa County, CO"	"08077"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	103	9167	1123.6
	"Mesa County, CO"	"08077"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1423	132045	1077.7
	"Mesa County, CO"	"08077"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	117	5168	2263.9
	"Mesa County, CO"	"08077"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2068	89737	2304.5
	"Mesa County, CO"	"08077"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	134	2464	5438.3
	"Mesa County, CO"	"08077"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3184	52852	6024.4
	"Mesa County, CO"	"08077"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	88	685	12846.7
	"Mesa County, CO"	"08077"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2799	16618	16843.2
	"Mineral County, CO"	"08079"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	871	1837.0 (Unreliable)
	"Mineral County, CO"	"08079"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	419	4534.6 (Unreliable)
	"Moffat County, CO"	"08081"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	146	13677	1067.5
	"Moffat County, CO"	"08081"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	450	2444.4 (Unreliable)
	"Moffat County, CO"	"08081"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	177	6964	2541.6
	"Moffat County, CO"	"08081"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	202	3145	6422.9
	"Moffat County, CO"	"08081"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	153	854	17915.7
	"Montezuma County, CO"	"08083"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	28	1635	1712.5
	"Montezuma County, CO"	"08083"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	262	27056	968.4
	"Montezuma County, CO"	"08083"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	28	1050	2666.7
	"Montezuma County, CO"	"08083"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	380	18507	2053.3
	"Montezuma County, CO"	"08083"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	33	637	5180.5
	"Montezuma County, CO"	"08083"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	537	9671	5552.7
	"Montezuma County, CO"	"08083"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	144	9722.2 (Unreliable)
	"Montezuma County, CO"	"08083"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	476	2735	17404.0
	"Montrose County, CO"	"08085"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	40	4240	943.4
	"Montrose County, CO"	"08085"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	379	39687	955.0
	"Montrose County, CO"	"08085"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	50	2024	2470.4
	"Montrose County, CO"	"08085"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	598	30696	1948.1
	"Montrose County, CO"	"08085"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	32	741	4318.5
	"Montrose County, CO"	"08085"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	905	16372	5527.7
	"Montrose County, CO"	"08085"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	32	160	20000.0
	"Montrose County, CO"	"08085"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	829	5403	15343.3
	"Morgan County, CO"	"08087"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	42	4065	1033.2
	"Morgan County, CO"	"08087"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	218	20195	1079.5
	"Morgan County, CO"	"08087"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	51	2319	2199.2
	"Morgan County, CO"	"08087"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	368	14428	2550.6
	"Morgan County, CO"	"08087"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	49	1054	4649.0
	"Morgan County, CO"	"08087"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	543	9324	5823.7
	"Morgan County, CO"	"08087"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	23	234	9829.1
	"Morgan County, CO"	"08087"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	534	3093	17264.8
	"Otero County, CO"	"08089"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	116	6084	1906.6
	"Otero County, CO"	"08089"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	179	13659	1310.5
	"Otero County, CO"	"08089"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	147	4100	3585.4
	"Otero County, CO"	"08089"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	284	10654	2665.7
	"Otero County, CO"	"08089"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	150	2132	7035.6
	"Otero County, CO"	"08089"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	407	6688	6085.5
	"Otero County, CO"	"08089"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	88	471	18683.7
	"Otero County, CO"	"08089"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	390	2033	19183.5
	"Ouray County, CO"	"08091"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	50	7091	705.1
	"Ouray County, CO"	"08091"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	52	4801	1083.1
	"Ouray County, CO"	"08091"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	58	1668	3477.2
	"Ouray County, CO"	"08091"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	42	319	13166.1
	"Park County, CO"	"08093"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	163	25325	643.6
	"Park County, CO"	"08093"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	177	12664	1397.7
	"Park County, CO"	"08093"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	134	3223	4157.6
	"Park County, CO"	"08093"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	79	654	12079.5
	"Phillips County, CO"	"08095"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	4162	816.9
	"Phillips County, CO"	"08095"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	70	3273	2138.7
	"Phillips County, CO"	"08095"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	134	2322	5770.9
	"Phillips County, CO"	"08095"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	145	943	15376.5
	"Pitkin County, CO"	"08097"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	96	22222	432.0
	"Pitkin County, CO"	"08097"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	90	11982	751.1
